"customer_key","customer_number","customer_name","age","age_group","customer_group","total_orders","total_sales","total_quantity","total_products","last_order","lifespan_month","recency","avg_order_value","avg_monthly_spend"
5837,AW00016836,David Thomas,53,Above 50,NEW,2,3193,6,6,"2013-12-18",4,136,1596.5000,798.2500
5838,AW00016837,Elizabeth Jackson,54,Above 50,NEW,2,156,3,3,"2013-12-17",5,136,78.0000,31.2000
5839,AW00016838,Jonathan Griffin,54,Above 50,NEW,1,14,2,2,"2013-09-30",0,139,14.0000,14
5840,AW00016839,Julia Ross,54,Above 50,NEW,1,2295,1,1,"2013-10-10",0,138,2295.0000,2295
5841,AW00016840,Xavier Torres,55,Above 50,NEW,2,177,4,4,"2013-06-27",1,142,88.5000,177.0000
5842,AW00016841,James Turner,54,Above 50,NEW,2,127,3,3,"2013-05-29",3,143,63.5000,42.3333
5843,AW00016842,Jenny Yang,50,Above 50,NEW,1,5,1,1,"2013-10-25",0,138,5.0000,5
5844,AW00016843,Jimmy Ramos,55,Above 50,NEW,1,90,3,3,"2013-10-27",0,138,90.0000,90
5845,AW00016844,Emma Robinson,49,"40-49",NEW,1,2370,4,4,"2013-10-22",0,138,2370.0000,2370
5846,AW00016845,Andrea Adams,49,"40-49",NEW,1,2381,3,3,"2013-10-05",0,138,2381.0000,2381
5847,AW00016846,James Phillips,56,Above 50,NEW,2,181,4,4,"2013-04-19",2,144,90.5000,90.5000
5848,AW00016847,Eduardo Hall,45,"40-49",NEW,2,190,5,5,"2013-11-22",5,137,95.0000,38.0000
5849,AW00016848,Jessica Thomas,45,"40-49",REGULAR,2,125,4,4,"2014-01-19",12,135,62.5000,10.4167
5850,AW00016849,Jonathan Collins,50,Above 50,NEW,2,177,4,4,"2014-01-05",1,135,88.5000,177.0000
5851,AW00016850,Jessica Jenkins,56,Above 50,NEW,1,2355,2,2,"2013-10-04",0,138,2355.0000,2355
5852,AW00016851,Kevin Hayes,56,Above 50,NEW,1,2370,4,4,"2013-10-23",0,138,2370.0000,2370
5853,AW00016852,Kate She,50,Above 50,NEW,1,2406,3,3,"2013-10-15",0,138,2406.0000,2406
5854,AW00016853,Christina Bailey,56,Above 50,NEW,1,5,1,1,"2013-12-20",0,136,5.0000,5
5855,AW00016854,Seth Adams,45,"40-49",NEW,1,2343,4,4,"2013-10-04",0,138,2343.0000,2343
5856,AW00016855,Evelyn Srini,56,Above 50,NEW,2,151,4,4,"2013-12-17",2,136,75.5000,75.5000
5857,AW00016856,Erin Rivera,56,Above 50,NEW,1,14,2,2,"2013-08-28",0,140,14.0000,14
5858,AW00016857,Lawrence Munoz,51,Above 50,NEW,1,55,2,2,"2013-05-04",0,143,55.0000,55
5859,AW00016858,Jan Lopez,57,Above 50,NEW,1,5,1,1,"2013-12-07",0,136,5.0000,5
5860,AW00016859,Jack Kumar,51,Above 50,NEW,1,2381,3,3,"2013-10-17",0,138,2381.0000,2381
5861,AW00016860,Haley Rogers,57,Above 50,NEW,1,5,1,1,"2013-03-12",0,145,5.0000,5
5862,AW00016861,Luis Sharma,51,Above 50,NEW,1,14,2,2,"2014-01-13",0,135,14.0000,14
5863,AW00016862,Timothy Nelson,56,Above 50,NEW,1,40,2,2,"2014-01-13",0,135,40.0000,40
5864,AW00016863,Kaitlyn Clark,58,Above 50,NEW,1,64,3,3,"2013-03-05",0,145,64.0000,64
5865,AW00016864,Grace Ramirez,58,Above 50,NEW,1,2330,2,2,"2013-10-26",0,138,2330.0000,2330
5866,AW00016865,Jordyn Diaz,52,Above 50,NEW,1,2370,4,4,"2013-10-22",0,138,2370.0000,2370
5867,AW00016866,Alexandra Parker,41,"40-49",NEW,1,2444,6,6,"2013-10-13",0,138,2444.0000,2444
5868,AW00016867,Katelyn King,58,Above 50,NEW,1,2382,5,5,"2013-10-04",0,138,2382.0000,2382
5869,AW00016868,Xavier Jackson,53,Above 50,NEW,1,2322,2,2,"2013-10-16",0,138,2322.0000,2322
5870,AW00016869,Vanessa Patterson,58,Above 50,NEW,1,2377,3,3,"2013-10-04",0,138,2377.0000,2377
5871,AW00016870,Andrea Morgan,64,Above 50,NEW,3,149,6,6,"2013-06-22",5,142,49.6667,29.8000
5872,AW00016871,Anna Clark,59,Above 50,NEW,1,2317,2,2,"2013-10-07",0,138,2317.0000,2317
5873,AW00016872,Samuel Taylor,49,"40-49",NEW,1,2359,5,5,"2013-10-16",0,138,2359.0000,2359
5874,AW00016873,Damien Deng,84,Above 50,NEW,1,578,4,4,"2013-07-23",0,141,578.0000,578
5875,AW00016874,Leslie Munoz,84,Above 50,NEW,1,5,1,1,"2013-05-16",0,143,5.0000,5
5876,AW00016875,Samantha Diaz,79,Above 50,NEW,1,40,2,2,"2013-06-24",0,142,40.0000,40
5877,AW00016876,Jackson Sharma,83,Above 50,NEW,3,152,6,6,"2013-12-05",8,136,50.6667,19.0000
5878,AW00016877,Katelyn Adams,77,Above 50,NEW,1,40,2,2,"2013-02-15",0,146,40.0000,40
5879,AW00016878,Devin Young,82,Above 50,NEW,1,1736,2,2,"2013-02-23",0,146,1736.0000,1736
5880,AW00016879,Morgan Taylor,83,Above 50,NEW,1,1728,3,3,"2013-02-26",0,146,1728.0000,1728
5881,AW00016880,Edgar Patel,71,Above 50,NEW,1,2344,4,4,"2013-10-24",0,138,2344.0000,2344
5882,AW00016881,Ruben Alonso,83,Above 50,NEW,1,2320,1,1,"2013-10-28",0,138,2320.0000,2320
5883,AW00016882,Robert Young,59,Above 50,NEW,1,2295,1,1,"2013-10-25",0,138,2295.0000,2295
5884,AW00016883,Tyler Davis,58,Above 50,NEW,1,49,3,3,"2014-01-05",0,135,49.0000,49
5885,AW00016884,Richard Miller,65,Above 50,NEW,1,40,2,2,"2013-04-06",0,144,40.0000,40
5886,AW00016885,Garrett Cook,54,Above 50,NEW,1,40,2,2,"2013-03-16",0,145,40.0000,40
5887,AW00016886,Aidan Flores,65,Above 50,NEW,1,1730,3,3,"2013-02-04",0,146,1730.0000,1730
5888,AW00016887,Cody Rivera,65,Above 50,NEW,1,1770,4,4,"2013-02-20",0,146,1770.0000,1770
5889,AW00016888,Arianna Hughes,65,Above 50,NEW,1,1755,2,2,"2013-02-08",0,146,1755.0000,1755
5890,AW00016889,Daniel Rodriguez,59,Above 50,NEW,1,1730,3,3,"2013-03-10",0,145,1730.0000,1730
5891,AW00016890,Timothy Reed,65,Above 50,NEW,1,1808,5,5,"2013-03-14",0,145,1808.0000,1808
5892,AW00016891,Natalie Gonzales,64,Above 50,NEW,1,60,2,2,"2013-11-27",0,137,60.0000,60
5893,AW00016892,Rebecca Evans,65,Above 50,NEW,1,2342,2,2,"2013-10-25",0,138,2342.0000,2342
5894,AW00016893,Isaac Howard,66,Above 50,NEW,1,2326,3,3,"2013-10-17",0,138,2326.0000,2326
5895,AW00016894,Abigail Walker,50,Above 50,NEW,1,1764,3,3,"2013-03-07",0,145,1764.0000,1764
5896,AW00016895,Chloe Gonzales,67,Above 50,NEW,1,1760,3,3,"2013-03-19",0,145,1760.0000,1760
5897,AW00016896,Natalie Perez,67,Above 50,NEW,1,1715,3,3,"2013-03-16",0,145,1715.0000,1715
5898,AW00016897,Lauren Torres,61,Above 50,NEW,1,1764,3,3,"2013-03-01",0,145,1764.0000,1764
5899,AW00016898,Angel Reed,61,Above 50,NEW,1,1751,2,2,"2013-03-26",0,145,1751.0000,1751
5900,AW00016899,Whitney Sanchez,82,Above 50,NEW,1,5,1,1,"2013-06-16",0,142,5.0000,5
5901,AW00016900,Miguel Jones,81,Above 50,NEW,1,7,2,2,"2013-08-17",0,140,7.0000,7
5902,AW00016901,Ricky Munoz,82,Above 50,NEW,1,40,2,2,"2013-09-25",0,139,40.0000,40
5903,AW00016902,Shawn She,81,Above 50,NEW,2,212,3,3,"2014-01-09",8,135,106.0000,26.5000
5904,AW00016903,Ian Wright,81,Above 50,NEW,1,5,1,1,"2013-11-12",0,137,5.0000,5
5905,AW00016904,Arianna Bailey,81,Above 50,NEW,1,5,1,1,"2013-10-10",0,138,5.0000,5
5906,AW00016905,Janet Stewart,81,Above 50,NEW,1,5,1,1,"2013-08-03",0,140,5.0000,5
5907,AW00016906,Brittany Flores,81,Above 50,NEW,1,2360,3,3,"2013-08-10",0,140,2360.0000,2360
5908,AW00016907,Sarah Hall,80,Above 50,NEW,1,2342,2,2,"2013-10-25",0,138,2342.0000,2342
5909,AW00016908,Kristi Patel,80,Above 50,NEW,1,2367,3,3,"2013-10-06",0,138,2367.0000,2367
5910,AW00016909,Chloe Walker,79,Above 50,NEW,1,2377,3,3,"2013-10-27",0,138,2377.0000,2377
5911,AW00016910,Ryan Diaz,80,Above 50,NEW,2,142,3,3,"2013-07-13",5,141,71.0000,28.4000
5912,AW00016911,Caleb Patterson,79,Above 50,NEW,1,59,2,2,"2013-09-11",0,139,59.0000,59
5913,AW00016912,Dalton Patterson,79,Above 50,NEW,1,2381,3,3,"2013-11-26",0,137,2381.0000,2381
5914,AW00016913,Marcus Flores,78,Above 50,NEW,1,14,2,2,"2013-08-23",0,140,14.0000,14
5915,AW00016914,Alexandra Campbell,51,Above 50,NEW,1,2362,4,4,"2013-11-28",0,137,2362.0000,2362
5916,AW00016915,Mason Phillips,45,"40-49",NEW,1,2375,2,2,"2013-11-28",0,137,2375.0000,2375
5917,AW00016916,Cheryl Dominguez,51,Above 50,NEW,1,2435,8,8,"2013-11-13",0,137,2435.0000,2435
5918,AW00016917,Brett Subram,51,Above 50,NEW,1,5,1,1,"2013-12-09",0,136,5.0000,5
5919,AW00016918,Alexandria Cox,40,"40-49",NEW,1,64,3,3,"2014-01-16",0,135,64.0000,64
5920,AW00016919,Kaitlin Sullivan,75,Above 50,NEW,2,71,4,4,"2013-12-22",8,136,35.5000,8.8750
5921,AW00016920,Eduardo Stewart,40,"40-49",NEW,1,1701,1,1,"2013-03-24",0,145,1701.0000,1701
5922,AW00016921,Edwin Jai,40,"40-49",NEW,1,1755,2,2,"2013-05-13",0,143,1755.0000,1755
5923,AW00016922,Emma Jackson,41,"40-49",NEW,1,99,4,4,"2014-01-22",0,135,99.0000,99
5924,AW00016923,Connor Gonzales,40,"40-49",NEW,1,60,2,2,"2013-12-06",0,136,60.0000,60
5925,AW00016924,Julia Price,40,"40-49",NEW,1,1775,3,3,"2013-04-21",0,144,1775.0000,1775
5926,AW00016925,Spencer Patterson,41,"40-49",NEW,1,1765,4,4,"2013-04-09",0,144,1765.0000,1765
5927,AW00016926,Rodney Sanz,74,Above 50,NEW,2,45,4,4,"2013-12-20",7,136,22.5000,6.4286
5928,AW00016927,Rebekah Gonzalez,74,Above 50,REGULAR,2,39,3,3,"2014-01-28",12,135,19.5000,3.2500
5929,AW00016928,Bryan Stewart,62,Above 50,REGULAR,2,4698,2,2,"2013-06-18",28,142,2349.0000,167.7857
5930,AW00016929,Savannah Scott,73,Above 50,REGULAR,2,4733,3,3,"2013-06-24",29,142,2366.5000,163.2069
5931,AW00016930,Kristen Zhao,72,Above 50,NEW,2,54,3,3,"2014-01-02",9,135,27.0000,6.0000
5932,AW00016931,Dalton Lee,72,Above 50,REGULAR,2,4767,5,5,"2013-06-10",28,142,2383.5000,170.2500
5933,AW00016932,Adam King,57,Above 50,NEW,2,14,4,3,"2013-09-02",2,139,7.0000,7.0000
5934,AW00016933,Donald Arun,51,Above 50,NEW,2,95,4,4,"2013-12-15",3,136,47.5000,31.6667
5935,AW00016934,Michele Vazquez,51,Above 50,NEW,2,87,4,4,"2013-10-21",1,138,43.5000,87.0000
5936,AW00016935,Bruce Perez,57,Above 50,NEW,2,95,4,4,"2013-09-24",3,139,47.5000,31.6667
5937,AW00016936,Alice Serventi,83,Above 50,NEW,1,64,3,3,"2013-02-18",0,146,64.0000,64
5938,AW00016937,Craig Rubio,51,Above 50,NEW,2,3927,4,4,"2013-01-16",1,147,1963.5000,3927.0000
5939,AW00016938,Abigail Williams,61,Above 50,REGULAR,2,3110,3,3,"2013-12-24",20,136,1555.0000,155.5000
5940,AW00016939,Bailey Evans,56,Above 50,NEW,1,30,2,2,"2013-08-22",0,140,30.0000,30
5941,AW00016940,Jenny Zeng,56,Above 50,VIP,2,5006,3,3,"2013-12-26",17,136,2503.0000,294.4706
5942,AW00016941,Amy Yang,52,Above 50,NEW,1,65,3,3,"2013-12-07",0,136,65.0000,65
5943,AW00016942,Kaitlyn Bennett,65,Above 50,REGULAR,2,2751,3,3,"2013-02-17",14,146,1375.5000,196.5000
5944,AW00016943,Veronica Garcia,75,Above 50,NEW,1,38,3,3,"2013-07-02",0,141,38.0000,38
5945,AW00016944,Alejandro Raji,81,Above 50,NEW,2,4253,5,5,"2013-01-03",5,147,2126.5000,850.6000
5946,AW00016945,Brianna Kelly,81,Above 50,REGULAR,2,3262,3,3,"2013-12-19",19,136,1631.0000,171.6842
5947,AW00016946,Teresa Diaz,81,Above 50,REGULAR,2,3071,4,4,"2013-12-24",19,136,1535.5000,161.6316
5948,AW00016947,Savannah Stewart,44,"40-49",NEW,1,1736,2,2,"2013-04-16",0,144,1736.0000,1736
5949,AW00016948,Emma Lee,43,"40-49",NEW,3,248,9,8,"2014-01-05",9,135,82.6667,27.5556
5950,AW00016949,Luis Flores,44,"40-49",NEW,1,1790,3,3,"2013-04-20",0,144,1790.0000,1790
5951,AW00016950,Connor Edwards,48,"40-49",NEW,3,212,10,8,"2013-07-23",3,141,70.6667,70.6667
5952,AW00016951,Cassidy Bennett,49,"40-49",NEW,1,1736,2,2,"2013-04-03",0,144,1736.0000,1736
5953,AW00016952,Thomas Martin,43,"40-49",NEW,1,1736,2,2,"2013-05-29",0,143,1736.0000,1736
5954,AW00016953,Paige Ward,49,"40-49",NEW,1,14,2,2,"2013-02-02",0,146,14.0000,14
5955,AW00016954,Fernando Davis,49,"40-49",NEW,1,68,3,3,"2014-01-12",0,135,68.0000,68
5956,AW00016955,Nathaniel Bradley,50,Above 50,NEW,1,1760,3,3,"2013-06-28",0,142,1760.0000,1760
5957,AW00016956,Austin Flores,45,"40-49",NEW,1,1701,1,1,"2013-04-11",0,144,1701.0000,1701
5958,AW00016957,Seth Wilson,49,"40-49",NEW,1,40,2,2,"2013-12-21",0,136,40.0000,40
5959,AW00016958,Pedro Torres,42,"40-49",NEW,3,168,8,8,"2013-04-03",2,144,56.0000,84.0000
5960,AW00016959,Carson Foster,48,"40-49",NEW,3,136,6,6,"2013-08-22",6,140,45.3333,22.6667
5961,AW00016960,Paige Gray,48,"40-49",NEW,1,5,1,1,"2013-10-01",0,138,5.0000,5
5962,AW00016961,Faith Perry,42,"40-49",NEW,1,2319,4,4,"2013-10-30",0,138,2319.0000,2319
5963,AW00016962,Zachary Coleman,50,Above 50,NEW,1,14,2,2,"2014-01-19",0,135,14.0000,14
5964,AW00016963,Faith Hughes,45,"40-49",NEW,1,40,2,2,"2013-04-02",0,144,40.0000,40
5965,AW00016964,Gavin Wood,50,Above 50,NEW,3,109,6,6,"2013-06-23",5,142,36.3333,21.8000
5966,AW00016965,Kristi Romero,51,Above 50,NEW,1,40,2,2,"2013-03-18",0,145,40.0000,40
5967,AW00016966,Amanda Diaz,52,Above 50,NEW,1,5,1,1,"2013-12-17",0,136,5.0000,5
5968,AW00016967,Noah Hernandez,49,"40-49",NEW,1,2317,2,2,"2013-11-10",0,137,2317.0000,2317
5969,AW00016968,Ian Griffin,49,"40-49",NEW,1,2326,3,3,"2013-11-18",0,137,2326.0000,2326
5970,AW00016969,Jackson Turner,49,"40-49",NEW,1,2440,2,2,"2013-11-17",0,137,2440.0000,2440
5971,AW00016970,Katherine Foster,46,"40-49",NEW,1,1755,2,2,"2013-04-12",0,144,1755.0000,1755
5972,AW00016971,Alexia Bryant,52,Above 50,NEW,1,64,3,3,"2013-06-25",0,142,64.0000,64
5973,AW00016972,Lucas Hernandez,41,"40-49",NEW,1,1755,2,2,"2013-04-12",0,144,1755.0000,1755
5974,AW00016973,Katherine Collins,52,Above 50,NEW,1,1858,5,5,"2013-04-16",0,144,1858.0000,1858
5975,AW00016974,Paige Rivera,46,"40-49",NEW,1,1730,3,3,"2013-04-09",0,144,1730.0000,1730
5976,AW00016975,Benjamin Lee,53,Above 50,NEW,1,68,3,3,"2013-09-06",0,139,68.0000,68
5977,AW00016976,Sandra Xu,53,Above 50,NEW,1,1786,3,3,"2013-03-31",0,144,1786.0000,1786
5978,AW00016977,Noah Adams,53,Above 50,NEW,1,1710,2,2,"2013-05-08",0,143,1710.0000,1710
5979,AW00016978,Jeremy Rivera,53,Above 50,NEW,1,5,1,1,"2013-03-12",0,145,5.0000,5
5980,AW00016979,Kaitlyn Rogers,53,Above 50,NEW,1,2322,2,2,"2013-11-13",0,137,2322.0000,2322
5981,AW00016980,Jill Moore,53,Above 50,NEW,1,40,2,2,"2013-04-11",0,144,40.0000,40
5982,AW00016981,Hunter Simmons,50,Above 50,NEW,1,2318,4,4,"2013-11-17",0,137,2318.0000,2318
5983,AW00016982,Jillian Lopez,45,"40-49",NEW,1,90,3,3,"2013-01-28",0,147,90.0000,90
5984,AW00016983,Gabriel Collins,50,Above 50,NEW,1,2357,3,3,"2013-11-23",0,137,2357.0000,2357
5985,AW00016984,Rodney Moreno,49,"40-49",NEW,1,1760,3,3,"2013-05-15",0,143,1760.0000,1760
5986,AW00016985,Adam Li,48,"40-49",NEW,1,14,2,2,"2013-08-25",0,140,14.0000,14
5987,AW00016986,Sara Adams,54,Above 50,NEW,1,69,2,2,"2013-07-03",0,141,69.0000,69
5988,AW00016987,Miguel Clark,54,Above 50,NEW,1,2415,2,2,"2013-08-13",0,140,2415.0000,2415
5989,AW00016988,Brian Bailey,49,"40-49",NEW,1,5,1,1,"2013-12-01",0,136,5.0000,5
5990,AW00016989,Emma Richardson,48,"40-49",NEW,1,2320,1,1,"2013-11-26",0,137,2320.0000,2320
5991,AW00016990,Zachary Griffin,54,Above 50,NEW,1,60,2,2,"2013-06-27",0,142,60.0000,60
5992,AW00016991,Brianna Henderson,55,Above 50,NEW,1,40,2,2,"2013-03-21",0,145,40.0000,40
5993,AW00016992,Lucas Watson,44,"40-49",NEW,1,5,1,1,"2013-03-31",0,144,5.0000,5
5994,AW00016993,Russell Rai,49,"40-49",NEW,1,125,2,2,"2013-06-25",0,142,125.0000,125
5995,AW00016994,Deanna Torres,55,Above 50,NEW,1,40,2,2,"2013-08-31",0,139,40.0000,40
5996,AW00016995,Taylor Hall,55,Above 50,NEW,1,1736,2,2,"2013-06-11",0,142,1736.0000,1736
5997,AW00016996,Destiny Walker,55,Above 50,NEW,1,1755,2,2,"2013-06-15",0,142,1755.0000,1755
5998,AW00016997,Natalie Allen,55,Above 50,NEW,1,1764,3,3,"2013-05-19",0,143,1764.0000,1764
5999,AW00016998,Jennifer Lopez,49,"40-49",NEW,1,1736,2,2,"2013-05-18",0,143,1736.0000,1736
6000,AW00016999,Chloe Kelly,50,Above 50,NEW,1,1736,2,2,"2013-05-12",0,143,1736.0000,1736
6001,AW00017000,Miranda Henderson,56,Above 50,NEW,1,2295,1,1,"2013-11-12",0,137,2295.0000,2295
6002,AW00017001,Ashley Moore,56,Above 50,NEW,1,2342,2,2,"2013-11-07",0,137,2342.0000,2342
6003,AW00017002,Dylan Martin,50,Above 50,NEW,1,2332,4,4,"2013-11-18",0,137,2332.0000,2332
6004,AW00017003,Joanna Dominguez,56,Above 50,NEW,1,2416,4,4,"2013-10-29",0,138,2416.0000,2416
6005,AW00017004,Krista Torres,45,"40-49",NEW,1,2419,3,3,"2013-11-01",0,137,2419.0000,2419
6006,AW00017005,Priscilla Anand,56,Above 50,NEW,1,2376,4,4,"2013-11-21",0,137,2376.0000,2376
6007,AW00017006,Hunter Williams,56,Above 50,NEW,1,2404,4,4,"2013-11-22",0,137,2404.0000,2404
6008,AW00017007,Samuel Hayes,51,Above 50,NEW,1,2330,2,2,"2013-11-11",0,137,2330.0000,2330
6009,AW00017008,Connor Turner,51,Above 50,NEW,1,2317,2,2,"2013-11-15",0,137,2317.0000,2317
6010,AW00017009,Wyatt Butler,51,Above 50,NEW,1,2352,3,3,"2013-11-08",0,137,2352.0000,2352
6011,AW00017010,Brianna James,51,Above 50,NEW,1,2385,4,4,"2013-11-15",0,137,2385.0000,2385
6012,AW00017011,Sara Hill,46,"40-49",NEW,1,1751,2,2,"2013-05-08",0,143,1751.0000,1751
6013,AW00017012,Joan Collins,56,Above 50,NEW,1,1751,2,2,"2013-05-25",0,143,1751.0000,1751
6014,AW00017013,Gabriella Mitchell,57,Above 50,NEW,1,2401,4,4,"2013-11-18",0,137,2401.0000,2401
6015,AW00017014,Michael Harris,51,Above 50,NEW,1,5,1,1,"2013-02-11",0,146,5.0000,5
6016,AW00017015,Kelly Patterson,57,Above 50,NEW,1,5,1,1,"2013-05-03",0,143,5.0000,5
6017,AW00017016,Hailey Hughes,57,Above 50,NEW,1,99,4,4,"2013-02-16",0,146,99.0000,99
6018,AW00017017,Jeremiah Jones,57,Above 50,NEW,1,2332,3,3,"2013-11-28",0,137,2332.0000,2332
6019,AW00017018,Mandy Guo,52,Above 50,NEW,1,94,3,3,"2013-05-09",0,143,94.0000,94
6020,AW00017019,Andrea Hall,47,"40-49",NEW,1,55,2,2,"2013-11-30",0,137,55.0000,55
6021,AW00017020,Ashley Bryant,58,Above 50,NEW,1,1715,3,3,"2013-05-02",0,143,1715.0000,1715
6022,AW00017021,Nicole Reed,58,Above 50,NEW,1,1701,1,1,"2013-05-21",0,143,1701.0000,1701
6023,AW00017022,Karen Morgan,53,Above 50,NEW,1,1764,3,3,"2013-05-29",0,143,1764.0000,1764
6024,AW00017023,Jeremiah Harris,53,Above 50,NEW,1,1736,2,2,"2013-06-12",0,142,1736.0000,1736
6025,AW00017024,Jacqueline Diaz,58,Above 50,NEW,1,1776,3,3,"2013-05-09",0,143,1776.0000,1776
6026,AW00017025,Ryan Taylor,52,Above 50,NEW,1,1710,2,2,"2013-07-15",0,141,1710.0000,1710
6027,AW00017026,Jordan Li,52,Above 50,NEW,3,261,10,9,"2013-03-20",1,145,87.0000,261.0000
6028,AW00017027,Brianna Taylor,52,Above 50,NEW,3,231,9,8,"2013-06-04",4,142,77.0000,57.7500
6029,AW00017028,Grace Richardson,48,"40-49",NEW,1,1764,3,3,"2013-05-20",0,143,1764.0000,1764
6030,AW00017029,Suzanne Xu,47,"40-49",NEW,1,1760,3,3,"2013-05-27",0,143,1760.0000,1760
6031,AW00017030,Emily Russell,55,Above 50,NEW,1,1701,1,1,"2013-05-06",0,143,1701.0000,1701
6032,AW00017031,Grace Thomas,59,Above 50,NEW,1,14,2,2,"2013-04-09",0,144,14.0000,14
6033,AW00017032,Alexandria Flores,59,Above 50,NEW,1,13,2,2,"2013-10-13",0,138,13.0000,13
6034,AW00017033,Carson Long,54,Above 50,NEW,1,29,2,2,"2013-04-13",0,144,29.0000,29
6035,AW00017034,Lauren Clark,60,Above 50,NEW,1,1751,2,2,"2013-07-28",0,141,1751.0000,1751
6036,AW00017035,Jordan Flores,60,Above 50,NEW,1,59,2,2,"2013-02-15",0,146,59.0000,59
6037,AW00017036,Savannah Perez,54,Above 50,NEW,2,177,4,4,"2013-05-31",3,142,88.5000,59.0000
6038,AW00017037,Kenneth Nath,59,Above 50,NEW,1,2335,3,3,"2013-09-04",0,139,2335.0000,2335
6039,AW00017038,Ernest Wang,60,Above 50,NEW,1,2442,3,3,"2013-11-02",0,137,2442.0000,2442
6040,AW00017039,Ariana Watson,61,Above 50,NEW,1,1800,3,3,"2013-05-06",0,143,1800.0000,1800
6041,AW00017040,Adam Henderson,55,Above 50,NEW,1,1760,3,3,"2013-05-26",0,143,1760.0000,1760
6042,AW00017041,Connor Perry,61,Above 50,NEW,1,1701,1,1,"2013-05-21",0,143,1701.0000,1701
6043,AW00017042,Tyler Jackson,50,Above 50,NEW,1,1736,2,2,"2013-05-27",0,143,1736.0000,1736
6044,AW00017043,Isabella Bennett,50,Above 50,NEW,1,1760,3,3,"2013-05-02",0,143,1760.0000,1760
6045,AW00017044,Ana Hayes,60,Above 50,NEW,1,40,2,2,"2013-09-14",0,139,40.0000,40
6046,AW00017045,Derek Goel,44,"40-49",REGULAR,2,4480,5,5,"2013-04-20",26,144,2240.0000,172.3077
6047,AW00017046,Preston Sai,50,Above 50,REGULAR,2,4467,4,4,"2013-04-28",27,144,2233.5000,165.4444
6048,AW00017047,Kendra Rubio,44,"40-49",REGULAR,2,4347,2,2,"2013-04-02",26,144,2173.5000,167.1923
6049,AW00017048,Natasha Gutierrez,39,"30-39",REGULAR,2,4382,3,3,"2013-05-20",27,143,2191.0000,162.2963
6050,AW00017049,Krystal Lu,50,Above 50,REGULAR,2,4347,2,2,"2013-05-17",27,143,2173.5000,161.0000
6051,AW00017050,Cristina Xie,48,"40-49",REGULAR,2,4495,5,5,"2013-05-14",27,143,2247.5000,166.4815
6052,AW00017051,Jessie Ortega,51,Above 50,VIP,2,6060,5,5,"2013-04-27",27,144,3030.0000,224.4444
6053,AW00017052,Rafael Nara,46,"40-49",NEW,2,97,4,4,"2013-06-19",2,142,48.5000,48.5000
6054,AW00017053,Deanna Raman,51,Above 50,NEW,2,124,4,4,"2013-09-13",4,139,62.0000,31.0000
6055,AW00017054,Shawn Raje,46,"40-49",NEW,2,84,2,2,"2013-10-23",5,138,42.0000,16.8000
6056,AW00017055,Willie She,38,"30-39",REGULAR,2,4347,2,2,"2013-05-20",27,143,2173.5000,161.0000
6057,AW00017056,Shaun Lal,50,Above 50,REGULAR,2,4417,3,3,"2013-05-22",26,143,2208.5000,169.8846
6058,AW00017057,Tasha Raji,50,Above 50,NEW,2,86,3,3,"2014-01-09",9,135,43.0000,9.5556
6059,AW00017058,Destiny Lee,52,Above 50,NEW,2,84,2,2,"2013-12-10",4,136,42.0000,21.0000
6060,AW00017059,Louis Chen,47,"40-49",NEW,2,124,4,4,"2013-12-08",6,136,62.0000,20.6667
6061,AW00017060,Gerald Sanz,52,Above 50,NEW,2,124,4,4,"2013-09-14",2,139,62.0000,62.0000
6062,AW00017061,Brandi Alonso,46,"40-49",NEW,2,86,3,3,"2013-07-15",0,141,43.0000,86
6063,AW00017062,Christy Lu,51,Above 50,NEW,2,91,4,4,"2013-03-10",1,145,45.5000,91.0000
6064,AW00017063,Jaclyn Wang,53,Above 50,NEW,2,100,5,5,"2013-03-31",1,144,50.0000,100.0000
6065,AW00017064,Stephanie Gray,47,"40-49",REGULAR,2,4506,3,3,"2013-05-11",26,143,2253.0000,173.3077
6066,AW00017065,Cedric Chen,42,"40-49",REGULAR,2,4417,3,3,"2013-06-23",28,142,2208.5000,157.7500
6067,AW00017066,Lori Serrano,54,Above 50,NEW,2,105,5,5,"2013-10-01",2,138,52.5000,52.5000
6068,AW00017067,Adrienne Alvarez,49,"40-49",NEW,2,114,4,4,"2013-12-21",4,136,57.0000,28.5000
6069,AW00017068,Thomas Smith,51,Above 50,NEW,2,93,3,3,"2014-01-08",6,135,46.5000,15.5000
6070,AW00017069,Christy Zheng,45,"40-49",REGULAR,2,4426,4,4,"2013-06-28",28,142,2213.0000,158.0714
6071,AW00017070,Margaret Huang,45,"40-49",NEW,2,124,4,4,"2013-02-20",0,146,62.0000,124
6072,AW00017071,Tammy Raji,54,Above 50,REGULAR,2,4417,3,3,"2013-06-18",28,142,2208.5000,157.7500
6073,AW00017072,Kaitlin Kapoor,55,Above 50,NEW,2,123,4,3,"2013-11-25",1,137,61.5000,123.0000
6074,AW00017073,Jonathon Carlson,55,Above 50,NEW,2,79,3,3,"2013-10-07",2,138,39.5000,39.5000
6075,AW00017074,Ruben Malhotra,55,Above 50,NEW,2,90,5,5,"2013-06-25",5,142,45.0000,18.0000
6076,AW00017075,Aimee Guo,55,Above 50,NEW,2,77,3,3,"2013-08-22",0,140,38.5000,77
